AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
46,0.6700743494,1496,'4 4BR+','1980-1989',25850
55,0.185414919,1496,'4 4BR+','1980-1989',235000
61,0.3859848485,1394,'3 3BR','1960-1979',0
49,0.1019192756,1529,'4 4BR+','1960-1979',78480
37,0.2022645394,920,'2 2BR','-5',70000
68,3.7380952381,1158,'3 3BR','1960-1979',0
44,0.0904920702,1343,'3 3BR','1960-1979',191658
54,1.4630192503,1474,'2 2BR','1960-1979',3000
36,0.2668419699,1474,'2 2BR','1960-1979',70000
25,0.2172476381,1231,'3 3BR','1960-1979',43000
36,0.5467107239,1436,'4 4BR+','1940-1959',30000
68,0.1257225434,1231,'3 3BR','1940-1959',3500
43,0.4127577234,1231,'3 3BR','1980-1989',30000
38,0.1258272626,1231,'3 3BR','1940-1959',120000
48,0.4257875934,1231,'3 3BR','1940-1959',37000
45,-1,1231,'3 3BR','-5',0
73,3.8895652174,1231,'3 3BR','1940-1959',0
-9,-9,2448,'4 4BR+','1960-1979',-9
35,0.1655862069,2009,'3 3BR','1960-1979',150000
31,0.2469125466,1592,'4 4BR+','1960-1979',47800
42,0.2992134769,1567,'4 4BR+','1960-1979',29000
46,0.1220624056,1599,'4 4BR+','1960-1979',147000
42,1.1359119182,1241,'1 1BR','-5',14000
25,0.2250914434,659,'1 1BR','-5',32000
65,0.1864285714,659,'1 1BR','-5',2000
60,0.0645645186,2332,'4 4BR+','1960-1979',341943
52,1.0211833988,2438,'3 3BR','-5',80000
39,0.1662068966,1191,'1 1BR','1960-1979',80000
83,3.4285714286,1191,'1 1BR','1960-1979',0
51,0.4579082569,974,'2 2BR','1960-1979',87000
74,-1,1595,'4 4BR+','1960-1979',0
25,0.2356369165,1290,'3 3BR','1960-1979',9000
84,0.114380066,1595,'4 4BR+','1960-1979',0
26,0.2336808385,830,'2 2BR','-5',34600
44,0.2204575814,2270,'3 3BR','1960-1979',172000
34,0.2650978509,808,'1 1BR','1960-1979',25000
77,0.4365478936,1296,'3 3BR','1940-1959',0
75,0.3008592616,1870,'4 4BR+','-5',0
67,0.307826087,659,'1 1BR','-5',11500
70,0.2969413764,828,'2 2BR','-5',0
41,0.2317913548,2370,'4 4BR+','1960-1979',182000
60,0.1636472759,1094,'3 3BR','1960-1979',90000
78,0.1197142857,1094,'3 3BR','1960-1979',0
44,0.1335882353,643,'1 1BR','-5',32000
87,0.1587344879,830,'2 2BR','-5',0
32,0.2137642104,2310,'4 4BR+','1960-1979',180000
-9,-9,1014,'2 2BR','1940-1959',-9
42,0.2546275847,1573,'4 4BR+','1960-1979',60000
32,0.1780172843,1895,'3 3BR','-5',391943
48,0.1917600857,1621,'2 2BR','1960-1979',70000
58,0.3539236913,1621,'2 2BR','1960-1979',55000
50,0.3378543055,1621,'2 2BR','1960-1979',59000
54,0.1695030633,876,'1 1BR','1960-1979',0
22,0.2694583826,876,'1 1BR','1960-1979',60000
22,0.301326437,874,'2 2BR','1940-1959',12000
25,0.0513030427,874,'2 2BR','1940-1959',22000
67,0.2553008783,2140,'4 4BR+','1960-1979',7200
47,0.1936417886,1921,'3 3BR','-5',85000
37,0.7665965755,2209,'4 4BR+','1960-1979',30000
66,0.3658497517,1921,'3 3BR','1940-1959',0
61,0.1254444444,940,'2 2BR','-5',32000
72,0.2108632273,726,'1 1BR','-5',50000
61,0.0484223591,1243,'1 1BR','1940-1959',0
47,0.2172564867,557,'1 1BR','1960-1979',50000
58,0.3435367518,567,'1 1BR','1960-1979',30800
47,0.4933016151,1002,'3 3BR','1960-1979',24000
70,0.2773198617,1901,'3 3BR','1940-1959',22000
73,0.071596797,1901,'3 3BR','1960-1979',0
-9,-9,1114,'4 4BR+','-5',-9
85,0.0353275582,1427,'3 3BR','1960-1979',0
-9,-9,585,'1 1BR','1960-1979',-9
45,0.1008825875,1721,'3 3BR','1990-1999',148000
40,0.1207696251,1983,'4 4BR+','1960-1979',80000
64,0.7325217391,1983,'4 4BR+','1980-1989',14000
38,0.2166684316,1979,'4 4BR+','1940-1959',170000
71,0.4083517699,1550,'3 3BR','-5',8000
-9,-9,1979,'4 4BR+','1990-1999',-9
65,0.1330335421,1983,'4 4BR+','1980-1989',50000
77,0.4427902509,1256,'2 2BR','1940-1959',15400
50,0.4084247618,1221,'3 3BR','1940-1959',25000
42,0.7015295908,1119,'2 2BR','-5',11900
27,0.2561336169,1627,'3 3BR','1940-1959',67155
46,0.0910366492,1955,'4 4BR+','-5',140000
67,0.2566666667,897,'1 1BR','1940-1959',0
66,0.4577952756,1104,'2 2BR','1940-1959',0
50,0.2290088829,1792,'3 3BR','-5',110000
53,0.1752607571,1792,'3 3BR','-5',75000
48,0.2024992809,1798,'3 3BR','1940-1959',90000
28,0.2124874972,1792,'3 3BR','1940-1959',118000
42,0.1212040348,973,'3 3BR','1960-1979',75000
56,0.2249500732,1191,'1 1BR','1960-1979',0
27,0.629573237,1191,'1 1BR','1960-1979',23000
75,0.0676476684,945,'2 2BR','1960-1979',0
47,0.2620647952,1221,'3 3BR','1960-1979',43000
75,0.3246,1243,'3 3BR','-5',0
57,0.1088491355,1445,'4 4BR+','1960-1979',112400
76,0.0393722316,966,'2 2BR','1960-1979',80000
42,0.6702272727,726,'2 2BR','1940-1959',0
56,0.1425974593,1445,'4 4BR+','1960-1979',192000
44,0.5588128186,1802,'4 4BR+','1940-1959',44001
64,0.0842981147,1231,'3 3BR','1990-1999',74000
36,0.148946698,971,'2 2BR','-5',91000
-9,-9,966,'2 2BR','1960-1979',-9
44,0.1714894989,1474,'2 2BR','-5',115000
38,0.3192307407,1583,'2 2BR','1940-1959',135000
78,0.2207403631,2058,'3 3BR','1940-1959',40000
70,0.0460071514,1183,'3 3BR','1940-1959',22000
31,0.8404370273,1881,'3 3BR','1960-1979',25000
34,0.110993773,1241,'1 1BR','-5',27500
-9,-9,1241,'1 1BR','1960-1979',-9
47,14.199826238,1241,'1 1BR','-5',0
63,0.3187714925,1924,'4 4BR+','1960-1979',55000
65,0.2893660226,1577,'3 3BR','-5',55000
24,0.307110631,1924,'4 4BR+','1960-1979',63000
35,0.0689101049,1924,'4 4BR+','1960-1979',127000
41,0.2149053781,1336,'4 4BR+','-5',125000
64,0.2983283326,793,'1 1BR','1940-1959',0
36,-1,793,'1 1BR','-5',0
82,0.5621515892,1895,'3 3BR','1960-1979',0
-9,-9,1895,'3 3BR','1960-1979',-9
42,0.2653149698,1474,'2 2BR','-5',60000
30,0.3069582505,1073,'4 4BR+','1960-1979',57660
55,0.1661870836,1073,'4 4BR+','1960-1979',130000
65,1.1690659525,1598,'3 3BR','1940-1959',0
63,0.1214143127,1598,'3 3BR','1980-1989',109620
48,0.0809830782,2268,'3 3BR','1960-1979',426943
89,1.7647058824,1895,'3 3BR','1960-1979',0
50,0,629,'1 1BR','1940-1959',0
56,0.1158575774,1201,'4 4BR+','1960-1979',43368
60,0.4391273751,821,'2 2BR','2000-2009',0
89,0.1595675676,1094,'3 3BR','1940-1959',0
34,0.177117834,1094,'3 3BR','1960-1979',90000
36,4.9589597725,821,'2 2BR','1940-1959',2500
65,0.2483678289,1094,'3 3BR','1960-1979',6200
88,0.2685,1236,'2 2BR','1960-1979',0
52,0.1475092805,876,'1 1BR','1960-1979',45000
39,0.2068448164,876,'1 1BR','1960-1979',60000
52,0.2045194596,1236,'2 2BR','1960-1979',88000
44,0.2131605553,1363,'3 3BR','1960-1979',92000
55,0.2637771641,1592,'4 4BR+','1960-1979',100000
59,0.1219604446,1496,'4 4BR+','1940-1959',82000
79,0.2826666667,1119,'2 2BR','1940-1959',0
-9,-9,1496,'4 4BR+','1990-1999',-9
80,0.2738947368,929,'1 1BR','1960-1979',5000
49,0.0391380001,1496,'4 4BR+','1960-1979',356943
46,-1,1394,'3 3BR','1980-1989',0
65,0.0429050136,1496,'4 4BR+','1990-1999',0
31,0.3787282311,1119,'2 2BR','1960-1979',45000
93,0.7464150943,1119,'2 2BR','1960-1979',0
57,0.6422819599,1394,'3 3BR','1940-1959',25000
34,0.2186391026,920,'2 2BR','1960-1979',42000
31,0.1969600204,736,'1 1BR','1960-1979',47000
25,1.7538461538,874,'2 2BR','1940-1959',0
80,0.1183509395,966,'2 2BR','-5',400
-9,-9,966,'2 2BR','-5',-9
46,2.6619625138,1231,'3 3BR','-5',4600
66,5352,815,'1 1BR','-5',0
-9,-9,966,'2 2BR','-5',-9
-9,-9,815,'1 1BR','1960-1979',-9
23,0.469273743,815,'1 1BR','-5',19000
24,0.18966164,619,'1 1BR','1960-1979',40000
57,0.1931561306,737,'1 1BR','1960-1979',77000
32,-1,874,'2 2BR','1940-1959',0
27,-1,874,'2 2BR','1940-1959',0
61,0.2184,1363,'3 3BR','1960-1979',0
30,0.6802849238,1241,'1 1BR','1960-1979',17000
38,0.7309352518,828,'2 2BR','1960-1979',4800
50,0.1922833228,1056,'3 3BR','-5',60000
55,-1,828,'2 2BR','-5',0
62,0.0939329282,2332,'4 4BR+','1960-1979',8400
85,0.2117667598,2332,'4 4BR+','1960-1979',46000
20,0.5264417325,1412,'2 2BR','1940-1959',25100
73,0.1491105121,1469,'2 2BR','-5',27500
-9,-9,1191,'1 1BR','1940-1959',-9
32,0.2467260637,1281,'3 3BR','1980-1989',108000
30,0.0960249665,619,'0 Studio','-5',50000
39,0.2935108842,736,'1 1BR','1960-1979',29000
59,0.0510083565,1290,'3 3BR','1960-1979',155000
75,0.1795647668,945,'2 2BR','1940-1959',0
70,0.0702803417,1227,'4 4BR+','1960-1979',0
51,0.2953980236,2270,'3 3BR','1960-1979',90900
48,0.460292156,2270,'3 3BR','1940-1959',61000
44,0.2134628344,2270,'3 3BR','1940-1959',187000
75,0.0940812544,2574,'4 4BR+','1940-1959',0
-9,-9,736,'1 1BR','1960-1979',-9
24,0.213744467,1870,'4 4BR+','1940-1959',160000
61,0.4217343232,1599,'4 4BR+','-5',25350
34,0.1363363535,828,'2 2BR','-5',70000
36,0.1869209077,1583,'2 2BR','1940-1959',110000
40,0.0759275366,2058,'3 3BR','1940-1959',245000
76,0.4592525889,874,'2 2BR','1940-1959',0
43,0.182277451,874,'2 2BR','1960-1979',9000
19,0.454567113,755,'1 1BR','-5',21000
46,0.142041761,1201,'4 4BR+','1960-1979',120000
51,0.0983213029,1094,'3 3BR','-5',120000
27,0.2189169979,643,'1 1BR','1940-1959',38000
48,0.5222652926,2009,'3 3BR','1960-1979',63540
34,0.0832040061,1382,'2 2BR','-5',210000
59,0.2264869907,2009,'3 3BR','1940-1959',144000
-9,-9,2009,'3 3BR','1960-1979',-9
26,0.2810590631,2374,'4 4BR+','1960-1979',112000
37,0.9276923077,1895,'3 3BR','-5',0
52,0.3655187936,1474,'2 2BR','1960-1979',40000
-9,-9,1294,'1 1BR','1960-1979',-9
36,0.1970538517,1621,'2 2BR','1960-1979',87000
71,0.1662,2140,'4 4BR+','1960-1979',0
55,1.0347257172,1921,'3 3BR','1940-1959',6000
32,0.163283881,1443,'4 4BR+','1960-1979',22000
64,0.0846878074,1243,'1 1BR','-5',6000
68,0.3453864488,1243,'1 1BR','1960-1979',0
70,0.2144466849,1243,'1 1BR','-5',0
65,0.4136470588,1598,'3 3BR','1940-1959',0
30,0.641058373,1740,'4 4BR+','1940-1959',17200
68,0.5272191623,1000,'1 1BR','1960-1979',0
34,0.1912020387,601,'1 1BR','-5',42000
82,0.1535470853,1901,'3 3BR','1960-1979',0
25,0.085743238,969,'3 3BR','-5',38500
85,0.2556610169,1420,'4 4BR+','-5',40000
76,0.0342498478,1436,'4 4BR+','1940-1959',0
88,0.6228292683,1474,'2 2BR','1960-1979',0
56,0.2457889184,1462,'4 4BR+','1960-1979',55000
33,0.2794456902,1979,'4 4BR+','-5',124000
24,0.728465128,1623,'3 3BR','1940-1959',23400
77,19.111578947,1202,'2 2BR','1940-1959',0
47,0.1656205687,1983,'4 4BR+','1960-1979',175800
38,0.0007386093,2119,'4 4BR+','-5',130000
50,0.2233871117,1118,'1 1BR','1960-1979',54000
47,1.2842105263,1721,'3 3BR','1940-1959',8400
60,0.0830069773,1550,'3 3BR','-5',200000
46,2.6911392405,1623,'3 3BR','1940-1959',0
38,0.6127758937,1335,'2 2BR','1990-1999',36000
93,0.993810032,1721,'3 3BR','1990-1999',0
72,0.2170434783,584,'1 1BR','1960-1979',0
63,0.1878339499,1195,'4 4BR+','1960-1979',0
21,0.903549228,730,'1 1BR','1960-1979',10000
48,1.6927794815,915,'2 2BR','1960-1979',7200
-9,-9,1496,'4 4BR+','1940-1959',-9
32,0.27576,1394,'3 3BR','-5',0
33,0.0858171429,1955,'4 4BR+','-5',330000
53,0.4488687783,1104,'2 2BR','1940-1959',33210
53,0.2520073325,1792,'3 3BR','-5',80000
39,1.2492029362,1792,'3 3BR','1940-1959',27000
43,0.3291986612,1792,'3 3BR','-5',61000
38,0.2978607635,1792,'3 3BR','-5',139702
38,0.2118120805,499,'0 Studio','1960-1979',25000
55,0.224279325,2174,'4 4BR+','1940-1959',95000
50,0.1230319883,2374,'4 4BR+','-5',0
41,0.2793609055,1890,'3 3BR','1960-1979',70000
26,0.3379330471,1412,'2 2BR','1960-1979',48000
66,0.7404040404,658,'1 1BR','-5',0
36,0.2630950065,824,'2 2BR','-5',36000
32,0.0874038546,1595,'4 4BR+','-5',683886
78,0.2482168331,915,'2 2BR','1960-1979',0
33,1.2916791829,971,'2 2BR','1960-1979',10000
44,0.3421482642,969,'3 3BR','2000-2009',60000
56,0.0439655539,1445,'4 4BR+','1960-1979',282000
27,0.138434279,1243,'3 3BR','1940-1959',105000
61,0.1808814252,1445,'4 4BR+','1990-1999',133200
60,0.1988437319,1436,'4 4BR+','1980-1989',130000
59,0.1882927435,1429,'4 4BR+','1980-1989',85000
74,0.2169705154,1445,'4 4BR+','1960-1979',38000
44,0.8751842462,1474,'2 2BR','-5',17000
24,-1,1474,'2 2BR','1960-1979',0
29,0.2207222222,1173,'3 3BR','-5',120000
32,0.4229721466,935,'2 2BR','-5',18000
52,0.1398454498,1231,'3 3BR','2000-2009',80000
77,0.289821883,969,'3 3BR','1960-1979',34000
24,0.2517768226,1382,'2 2BR','1960-1979',47020
52,0.2839285179,1382,'2 2BR','-5',100010
28,0.0671052632,1243,'1 1BR','1960-1979',105000
60,0.3069330043,1183,'3 3BR','1960-1979',0
57,0.1032156863,1105,'3 3BR','1960-1979',5750
42,0.503792758,1241,'1 1BR','-5',21000
42,2.2839794489,1241,'1 1BR','1940-1959',30000
-9,-9,1577,'3 3BR','1960-1979',-9
63,0.068784316,1924,'4 4BR+','1960-1979',174000
57,0.1958795369,1577,'3 3BR','1940-1959',96000
84,3.887587822,956,'2 2BR','-5',0
64,1.7106450757,693,'1 1BR','1940-1959',0
23,0.1617579949,994,'2 2BR','-5',57000
28,0.1694487305,1259,'3 3BR','-5',13000
47,0.0988377492,1474,'2 2BR','1940-1959',140000
32,0.270012293,1895,'3 3BR','-5',82800
45,0.1798285714,782,'2 2BR','-5',96000
42,0.2351351351,1116,'2 2BR','1960-1979',9000
36,0.3742573069,1474,'2 2BR','-5',50000
32,0.4459012589,1895,'3 3BR','-5',34500
57,0.5451086412,1474,'2 2BR','-5',30000
46,0.1159199777,1201,'4 4BR+','-5',218000
85,0.3194895592,819,'2 2BR','1940-1959',0
58,0.2795067528,629,'1 1BR','1960-1979',0
63,2.5736704446,1095,'3 3BR','1940-1959',0
40,0.5452252252,1094,'3 3BR','1940-1959',31200
29,0.1065443858,1094,'3 3BR','1990-1999',130000
67,0.4113166485,821,'2 2BR','1940-1959',1100
63,0.1296043414,1094,'3 3BR','1960-1979',30000
67,0.6747925842,821,'2 2BR','-5',2000
76,0.2701740017,1201,'4 4BR+','1960-1979',0
42,0.1516940559,819,'2 2BR','1980-1989',72000
55,0.0530065835,1236,'2 2BR','1960-1979',58000
77,0.2509179927,973,'1 1BR','1960-1979',0
53,0.30915977,1539,'3 3BR','1960-1979',26000
83,0.2640218878,1122,'2 2BR','1940-1959',0
66,0.3415117523,792,'2 2BR','1940-1959',4940
83,457,1236,'2 2BR','1960-1979',0
58,0.1138538903,925,'2 2BR','1960-1979',60000
42,0.2260688098,1394,'3 3BR','1940-1959',70000
34,0.1926577652,887,'2 2BR','1940-1959',168000
-9,-9,765,'1 1BR','1960-1979',-9
61,0.106870229,1394,'3 3BR','1990-1999',125000
46,0.0975989238,1496,'4 4BR+','1960-1979',341943
59,0.0700862683,1496,'4 4BR+','1960-1979',391943
60,0.2430042988,1119,'2 2BR','-5',37000
55,0.1322903656,1496,'4 4BR+','1940-1959',135000
54,0.3908818129,1119,'2 2BR','1940-1959',67000
64,0.2467206628,1394,'3 3BR','1960-1979',26000
42,0.1728505115,1119,'2 2BR','1960-1979',92000
62,0.2022214213,1394,'3 3BR','1940-1959',79000
-9,-9,874,'2 2BR','1940-1959',-9
35,0.2201551717,1191,'1 1BR','1960-1979',70000
-9,-9,1231,'3 3BR','1960-1979',-9
27,-1,815,'1 1BR','1960-1979',0
-9,-9,966,'2 2BR','-5',-9
52,0.2407139284,966,'2 2BR','1940-1959',36800
33,0.0934632864,815,'1 1BR','-5',70000
85,-1,966,'2 2BR','-5',0
25,0.848639301,815,'1 1BR','1940-1959',11000
41,-1,966,'2 2BR','1940-1959',0
37,0.449993359,969,'3 3BR','-5',22000
54,0.1673657555,969,'3 3BR','1960-1979',77000
61,0.1001060276,969,'3 3BR','-5',50000
34,0.2449686382,1081,'3 3BR','1960-1979',52000
51,-1,1360,'4 4BR+','1940-1959',0
55,0.3768935007,874,'2 2BR','1960-1979',0
69,0.0873988439,1056,'3 3BR','1940-1959',40000
39,0.398495639,1056,'3 3BR','1940-1959',25020
58,0.1654380586,1921,'3 3BR','1940-1959',127200
-9,-9,1075,'2 2BR','1960-1979',-9
61,0.5016967558,843,'1 1BR','1960-1979',1500
48,0.210736979,1363,'3 3BR','1960-1979',80000
21,0.3333333333,925,'2 2BR','1940-1959',24000
33,0.1839398536,1363,'3 3BR','1940-1959',120000
58,0.344036344,1474,'2 2BR','1980-1989',39000
68,0.6359576968,1251,'2 2BR','1960-1979',0
26,0.2842491308,1740,'4 4BR+','1960-1979',62000
81,0.1294285714,2804,'4 4BR+','1960-1979',0
46,0.1224141456,2438,'3 3BR','1960-1979',225000
58,9325,1025,'4 4BR+','-5',0
55,0.5396165396,585,'1 1BR','-5',13000
26,0.3464143825,1203,'1 1BR','1960-1979',35000
62,0.116180022,1203,'1 1BR','-5',21550
84,0.3511348465,1223,'1 1BR','1960-1979',0
52,0.2541182122,1223,'1 1BR','-5',50000
31,0.0437272557,1281,'3 3BR','1960-1979',411943
29,0.0810349181,1531,'4 4BR+','1940-1959',82000
56,0.1918009091,2179,'4 4BR+','-5',115000
25,0.9144500359,1895,'3 3BR','-5',0
40,0.1956285781,920,'2 2BR','1960-1979',47000
33,0.30116313,765,'1 1BR','1940-1959',24000
77,0.4243652656,1290,'3 3BR','1940-1959',5500
21,0.7902842118,643,'1 1BR','1960-1979',8000
82,0.612244898,2270,'3 3BR','1960-1979',0
62,0.4166317378,2574,'4 4BR+','1960-1979',20000
69,0.164738676,2574,'4 4BR+','1960-1979',0
45,0.2269596337,920,'2 2BR','1960-1979',52000
50,0.0756131992,1296,'3 3BR','1960-1979',61000
58,0.7629280359,1420,'2 2BR','-5',25900
68,0.1485344812,1550,'3 3BR','1940-1959',0
31,0.1785010002,1239,'3 3BR','-5',141000
80,0.4636482887,1523,'4 4BR+','1960-1979',0
45,2.3196310407,1302,'3 3BR','1960-1979',5000
62,0.0786828919,893,'2 2BR','1960-1979',0
65,0.2123571429,1056,'3 3BR','-5',53000
93,0.1427770069,2058,'3 3BR','-5',37000
45,0.2749383151,2370,'4 4BR+','-5',28000
62,0.0774073417,2370,'4 4BR+','1960-1979',180000
44,0.395356982,1281,'3 3BR','1940-1959',37000
24,0.2932916696,1173,'3 3BR','-5',96500
80,228,1105,'3 3BR','1960-1979',0
46,0.487516886,1105,'3 3BR','1960-1979',20000
58,0.1357756124,1134,'3 3BR','-5',155400
85,0.558498187,870,'2 2BR','1940-1959',0
26,0.152595787,765,'2 2BR','1940-1959',36200
27,0.1350438893,830,'2 2BR','1960-1979',40000
41,0.2677427899,1382,'2 2BR','1940-1959',50000
28,0.4876325088,1191,'1 1BR','1960-1979',20000
65,0.9147738693,1191,'1 1BR','1960-1979',0
42,0.0317611329,1412,'2 2BR','-5',82000
-9,-9,1469,'4 4BR+','-5',-9
84,0.16344,1157,'4 4BR+','1960-1979',0
37,0.1653092568,2268,'3 3BR','1940-1959',64500
56,0.267150838,859,'2 2BR','1940-1959',35000
-9,-9,740,'2 2BR','-5',-9
49,0.2421787081,1122,'2 2BR','1940-1959',40000
52,0.3714145951,1539,'3 3BR','1960-1979',22500
43,0.5263157895,737,'1 1BR','1940-1959',0
48,0.3308836709,1921,'3 3BR','1940-1959',67000
53,0.0981239804,1191,'1 1BR','1960-1979',170000
57,-1,1191,'1 1BR','1940-1959',0
59,0.0579323487,1259,'3 3BR','-5',40000
49,0.2517641333,1259,'3 3BR','-5',0
29,0.2381142857,1243,'1 1BR','-5',0
63,0.6800115207,1584,'3 3BR','1940-1959',0
61,0.1934264646,1584,'3 3BR','1940-1959',63000
48,0.2187328099,782,'2 2BR','1940-1959',0
44,0.1920512821,782,'2 2BR','1960-1979',46000
41,0.5277923758,1901,'3 3BR','1960-1979',49500
31,0.4056849269,1530,'3 3BR','1960-1979',43900
32,0.5915345759,1833,'2 2BR','1960-1979',35000
-9,-9,1017,'2 2BR','1960-1979',-9
64,0.2657965561,1468,'4 4BR+','1960-1979',84000
57,0.0861202488,1474,'2 2BR','-5',155000
71,0.1189844852,1104,'2 2BR','1960-1979',60000
56,0.3363402062,897,'1 1BR','1960-1979',0
-9,-9,993,'3 3BR','1940-1959',-9
27,0.2830791901,1025,'4 4BR+','-5',75000
41,0.5473170732,993,'3 3BR','-5',0
93,8616,1979,'4 4BR+','1940-1959',0
56,0.165139933,1256,'2 2BR','1960-1979',95000
49,0.1683639436,1256,'2 2BR','1960-1979',45000
52,0.2096994892,1983,'4 4BR+','2000-2009',147500
61,0.2464,1883,'4 4BR+','1960-1979',57715
87,0.1518942835,1979,'4 4BR+','1940-1959',0
43,0.2484293598,1721,'3 3BR','1980-1989',110000
66,8.4363636364,1550,'3 3BR','1960-1979',0
36,0.0189882254,1335,'2 2BR','1940-1959',43000
48,0.3332828192,1623,'3 3BR','-5',49800
79,0.0839189189,1183,'2 2BR','1960-1979',0
41,0.5093048385,1597,'3 3BR','1960-1979',42990
42,0.3253057244,1183,'2 2BR','1960-1979',40000
69,0.2258181818,632,'1 1BR','1960-1979',65000
77,0.1434482759,1550,'3 3BR','1940-1959',0
55,0.1408684759,1496,'4 4BR+','-5',171100
80,0.1578968144,897,'1 1BR','1990-1999',0
58,0.2091068301,1104,'2 2BR','1960-1979',57000
62,0.3559232098,1627,'3 3BR','1940-1959',0
85,0.3101245515,1792,'3 3BR','1960-1979',0
47,0.1077951949,1947,'4 4BR+','-5',207000
57,0.1965841279,1947,'4 4BR+','-5',150000
37,0.1706055857,1792,'3 3BR','1960-1979',215000
18,0.1562256593,1020,'3 3BR','1960-1979',9000
42,0.2836682837,765,'2 2BR','1960-1979',39000
64,0.3243386399,1890,'3 3BR','1940-1959',61285
43,0.2363549633,1173,'3 3BR','1940-1959',65000
30,0.4947922628,1384,'4 4BR+','1940-1959',35000
78,0.4388816645,633,'1 1BR','1960-1979',0
53,0.3337306317,945,'2 2BR','1960-1979',25000
69,0.0981361162,1243,'3 3BR','1960-1979',30000
63,0.0970932719,1231,'3 3BR','1960-1979',145000
53,0.3061752988,969,'3 3BR','-5',21600
48,0.5922602356,966,'2 2BR','1990-1999',2632
30,0.3439344011,1231,'3 3BR','1940-1959',35000
59,0.0994285714,1243,'3 3BR','1960-1979',100000
33,0.5361018462,971,'2 2BR','1980-1989',21000
58,0.3159128651,1231,'3 3BR','1960-1979',41000
47,0.1145395361,1445,'4 4BR+','1990-1999',353943
55,0.0607426516,1420,'4 4BR+','-5',421943
26,0.1687640054,1474,'2 2BR','-5',210000
32,0.1909837246,1243,'1 1BR','1940-1959',125000
88,0.133540856,2438,'3 3BR','1940-1959',0
28,0.1020413793,1025,'0 Studio','1940-1959',125000
-9,-9,1469,'2 2BR','1960-1979',-9
20,0.3268817204,783,'2 2BR','1960-1979',0
45,0.1475075075,1015,'3 3BR','1960-1979',49600
39,1.6214930108,1474,'2 2BR','1940-1959',0
58,0.1753186198,1116,'2 2BR','-5',30000
31,0.2034377813,1204,'3 3BR','1960-1979',140000
-9,-9,930,'2 2BR','-5',-9
50,0.3154269427,1183,'2 2BR','1960-1979',25300
61,0.3323520165,2270,'3 3BR','1960-1979',0
32,0.4157507002,2270,'3 3BR','1960-1979',85000
55,0.05552,1259,'3 3BR','1960-1979',64000
-9,-9,1259,'3 3BR','-5',-9
24,0.4836031089,1008,'3 3BR','1940-1959',31200
43,0.2358026174,765,'2 2BR','1940-1959',50000
32,0.3800408927,765,'2 2BR','1960-1979',23000
45,0.2101280468,1251,'2 2BR','1960-1979',64000
80,0.1566778217,1082,'4 4BR+','1960-1979',0
55,0.2267403315,973,'3 3BR','-5',36400
47,0.1893134328,2058,'3 3BR','-5',200000
50,0.076797525,2058,'3 3BR','1960-1979',190000
65,0.1118459764,1895,'3 3BR','1940-1959',85000
63,0.3526153846,821,'2 2BR','-5',0
86,0.1438419212,1094,'3 3BR','1940-1959',27300
46,0.2526909392,821,'2 2BR','1940-1959',33000
24,252,819,'2 2BR','1960-1979',0
40,0.1200312081,819,'2 2BR','1960-1979',50000
54,0.3817674419,629,'1 1BR','1960-1979',21300
34,0.2500903104,819,'2 2BR','1960-1979',72000
93,0.5018504811,1095,'3 3BR','1940-1959',6300
62,0.2347636364,819,'2 2BR','1960-1979',0
45,0.1899858618,1094,'3 3BR','1960-1979',75000
42,0.1954282285,1531,'4 4BR+','-5',180000
45,0.1327087219,1281,'3 3BR','-5',0
41,0.0681818182,874,'2 2BR','-5',50000
45,0.3403687328,1539,'3 3BR','1960-1979',12000
75,0.8242990654,1577,'3 3BR','-5',0
48,0.14404928,768,'2 2BR','1940-1959',38000
47,0.5191040843,769,'1 1BR','-5',0
48,0.4345979728,1188,'4 4BR+','1940-1959',25000
